"SKU*","Parent SKU","Name","Subtitle","Brand","Active","Approved","Virtual","RRP","Cost Price","Price (Default)","Default Purchase Price","Tax Free Item","Description","Category","UPC/EAN","UPC/EAN 1","UPC/EAN 2","UPC/EAN 3","Height (Shipping)","Cubic (Shipping)","Width (Shipping)","Selling Unit of Measure","SEO Meta Keywords","Length (Shipping)","Weight (shipping)","Shipping Category","SEO Meta Description","SEO Page Title","Specific Type 1","Specific Value 1","Specific Type 2","Specific Value 2","Custom Label/Code","Split for Warehouse Picking","Handling Time (days)","Kit Components","pdf2","Pick Zone","Upsell Products","Editable Kits","Sort Order 2","Sort Order 1","Promotion Price","Supplier Product Name","Enquire Now","Tax Inclusive","Bullet points","Specific Type 3","Tax Category","pdf3","Promotion Start Date","Service Item","Incoming Qty","Lead Time","Promotion Expiry Date","Preorder Qty","Date Added","Short Description","Primary Supplier","Supplier Item Code","Date Of Arrival","Youtube Video ID","Promotion ID","Display Template","Price (A)","Specific Value 3","Price (B)","Price (C)","Price (D)","Price (E)","Price (F)","ePID for eBay United States","ePID for eBay Canada (English)","ePID for eBay UK","ePID for eBay Australia","ePID for eBay Germany","Qty In Stock (DE Water Products)"
"OCFGO2-L418.4","OCFG2-L","Flex Grip 2 L","","Orbit Couplings","y","y","n","0.00","0.00000000","1971.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 L","Size - please check product sizing before ordering","418.4mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","1971.00","","","","","","","","","","","","0"
"OCFGO2-L427.0","OCFG2-L","Flex Grip 2 L","","Orbit Couplings","y","y","n","0.00","0.00000000","1985.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 L","Size - please check product sizing before ordering","427.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","1985.00","","","","","","","","","","","","0"
"OCFGO2-L450.0","OCFG2-L","Flex Grip 2 L","","Orbit Couplings","y","y","n","0.00","0.00000000","1998.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 L","Size - please check product sizing before ordering","450.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","1998.00","","","","","","","","","","","","0"
"OCFGO2-L457.2","OCFG2-L","Flex Grip 2 L","","Orbit Couplings","y","y","n","0.00","0.00000000","2012.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 L","Size - please check product sizing before ordering","457.2mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","2012.00","","","","","","","","","","","","0"
"OCFGO2-L469.0","OCFG2-L","Flex Grip 2 L","","Orbit Couplings","y","y","n","0.00","0.00000000","2025.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 L","Size - please check product sizing before ordering","469.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","2025.00","","","","","","","","","","","","0"
"OCFGO2-L500.0","OCFG2-L","Flex Grip 2 L","","Orbit Couplings","y","y","n","0.00","0.00000000","2160.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 L","Size - please check product sizing before ordering","500.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","2160.00","","","","","","","","","","","","0"
"OCFGO2-L507.0","OCFG2-L","Flex Grip 2 L","","Orbit Couplings","y","y","n","0.00","0.00000000","2174.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 L","Size - please check product sizing before ordering","507.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","2174.00","","","","","","","","","","","","0"
"OCFGO2-L508.0","OCFG2-L","Flex Grip 2 L","","Orbit Couplings","y","y","n","0.00","0.00000000","2180.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 L","Size - please check product sizing before ordering","508.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","2180.00","","","","","","","","","","","","0"
"OCFGO2-L520.0","OCFG2-L","Flex Grip 2 L","","Orbit Couplings","y","y","n","0.00","0.00000000","2228.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 L","Size - please check product sizing before ordering","520.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","2228.00","","","","","","","","","","","","0"
"OCFGO2-L558.8","OCFG2-L","Flex Grip 2 L","","Orbit Couplings","y","y","n","0.00","0.00000000","2295.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 L","Size - please check product sizing before ordering","558.8mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","2295.00","","","","","","","","","","","","0"
"OCFGO2-L560.0","OCFG2-L","Flex Grip 2 L","","Orbit Couplings","y","y","n","0.00","0.00000000","2309.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 L","Size - please check product sizing before ordering","560.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","2309.00","","","","","","","","","","","","0"
"OCFGO2-L585.0","OCFG2-L","Flex Grip 2 L","","Orbit Couplings","y","y","n","0.00","0.00000000","2329.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 L","Size - please check product sizing before ordering","585.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","2329.00","","","","","","","","","","","","0"
"OCFGO2-L587.0","OCFG2-L","Flex Grip 2 L","","Orbit Couplings","y","y","n","0.00","0.00000000","2329.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 L","Size - please check product sizing before ordering","587.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","2329.00","","","","","","","","","","","","0"
"OCFGO2-L609.6","OCFG2-L","Flex Grip 2 L","","Orbit Couplings","y","y","n","0.00","0.00000000","2885.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 L","Size - please check product sizing before ordering","609.6mm Pipe Outside Diameter sizing","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","2885.00","","","","","","","","","","","","0"
"OCFGO2-L630.0","OCFG2-L","Flex Grip 2 L","","Orbit Couplings","y","y","n","0.00","0.00000000","2969.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 L","Size - please check product sizing before ordering","630.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","2969.00","","","","","","","","","","","","0"
"OCFGO2-L667.0","OCFG2-L","Flex Grip 2 L","","Orbit Couplings","y","y","n","0.00","0.00000000","3189.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 L","Size - please check product sizing before ordering","667.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","3189.00","","","","","","","","","","","","0"
"OCFGO2-L711.2","OCFG2-L","Flex Grip 2 L","","Orbit Couplings","y","y","n","0.00","0.00000000","3345.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 L","Size - please check product sizing before ordering","711.2mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","3345.00","","","","","","","","","","","","0"
"OCFGO2-L762.0","OCFG2-L","Flex Grip 2 L","","Orbit Couplings","y","y","n","0.00","0.00000000","3991.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 L","Size - please check product sizing before ordering","762.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","3991.00","","","","","","","","","","","","0"
"OCFGO2-L800.0","OCFG2-L","Flex Grip 2 L","","Orbit Couplings","y","y","n","0.00","0.00000000","4049.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 L","Size - please check product sizing before ordering","800.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","4049.00","","","","","","","","","","","","0"
"OCFGO2-L812.8","OCFG2-L","Flex Grip 2 L","","Orbit Couplings","y","y","n","0.00","0.00000000","4049.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 L","Size - please check product sizing before ordering","812.8mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","4049.00","","","","","","","","","","","","0"
"OCFGO2-L914.4","OCFG2-L","Flex Grip 2 L","","Orbit Couplings","y","y","n","0.00","0.00000000","4049.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 L","Size - please check product sizing before ordering","914.4mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","4049.00","","","","","","","","","","","","0"
"OCFGO2-S1000.0","OCFG2-S","Flex Grip 2 S","","Orbit Couplings","y","y","n","0.00","0.00000000","3200.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 S","Size - please check product sizing before ordering","1000.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","3200.00","","","","","","","","","","","","0"
"OCFGO2-S1016.0","OCFG2-S","Flex Grip 2 S","","Orbit Couplings","y","y","n","0.00","0.00000000","3300.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 S","Size - please check product sizing before ordering","1016.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","3300.00","","","","","","","","","","","","0"
"OCFGO2-S1025.0","OCFG2-S","Flex Grip 2 S","","Orbit Couplings","y","y","n","0.00","0.00000000","3400.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 S","Size - please check product sizing before ordering","1025.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","3400.00","","","","","","","","","","","","0"
"OCFGO2-S1035.0","OCFG2-S","Flex Grip 2 S","","Orbit Couplings","y","y","n","0.00","0.00000000","3500.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 S","Size - please check product sizing before ordering","1035.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","3500.00","","","","","","","","","","","","0"
"OCFGO2-S1117.6","OCFG2-S","Flex Grip 2 S","","Orbit Couplings","y","y","n","0.00","0.00000000","3600.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 S","Size - please check product sizing before ordering","1117.6mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","3600.00","","","","","","","","","","","","0"
"OCFGO2-S1219.2","OCFG2-S","Flex Grip 2 S","","Orbit Couplings","y","y","n","0.00","0.00000000","3700.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 S","Size - please check product sizing before ordering","1219.2mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","3700.00","","","","","","","","","","","","0"
"OCFGO2-S1229.0","OCFG2-S","Flex Grip Open 2 S","","Orbit Couplings","n","n","n","0.00","0.00000000","3733.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip Open 2 S","Size - please check product sizing before ordering","1229.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12days","0000-00-00 00:00:00","0","2018-09-10 12:48:01","Sleeve Material:EPDM;","","","0000-00-00","","","","3733.00","","","","","","","","","","","","0"
"OCFGO2-S1282.0","OCFG2-S","Flex Grip Open 2 S","","Orbit Couplings","n","n","n","0.00","0.00000000","3848.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip Open 2 S","Size - please check product sizing before ordering","1282.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:01","Sleeve Material:EPDM;","","","0000-00-00","","","","3848.00","","","","","","","","","","","","0"
"OCFGO2-S1320.8","OCFG2-S","Flex Grip Open 2 S","","Orbit Couplings","n","n","n","0.00","0.00000000","3983.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip Open 2 S","Size - please check product sizing before ordering","1320.8mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:01","Sleeve Material:EPDM;","","","0000-00-00","","","","3983.00","","","","","","","","","","","","0"
"OCFGO2-S1404.0","OCFG2-S","Flex Grip Open 2 S","","Orbit Couplings","n","n","n","0.00","0.00000000","4097.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip Open 2 S","Size - please check product sizing before ordering","1404.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12days","0000-00-00 00:00:00","0","2018-09-10 12:48:01","Sleeve Material:EPDM;","","","0000-00-00","","","","4097.00","","","","","","","","","","","","0"
"OCFGO2-S1422.4","OCFG2-S","Flex Grip Open 2 S","","Orbit Couplings","n","n","n","0.00","0.00000000","4320.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip Open 2 S","Size - please check product sizing before ordering","1422.4mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:01","Sleeve Material:EPDM;","","","0000-00-00","","","","4320.00","","","","","","","","","","","","0"
"OCFGO2-S1524.0","OCFG2-S","Flex Grip Open 2 S","","Orbit Couplings","n","n","n","0.00","0.00000000","4455.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip Open 2 S","Size - please check product sizing before ordering","1524.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:01","Sleeve Material:EPDM;","","","0000-00-00","","","","4455.00","","","","","","","","","","","","0"
"OCFGO2-S1575.0","OCFG2-S","Flex Grip Open 2 S","","Orbit Couplings","n","n","n","0.00","0.00000000","4590.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip Open 2 S","Size - please check product sizing before ordering","1575.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12days","0000-00-00 00:00:00","0","2018-09-10 12:48:01","Sleeve Material:EPDM;","","","0000-00-00","","","","4590.00","","","","","","","","","","","","0"
"OCFGO2-S1600.0","OCFG2-S","Flex Grip Open 2 S","","Orbit Couplings","n","n","n","0.00","0.00000000","4658.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip Open 2 S","Size - please check product sizing before ordering","1600.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:01","Sleeve Material:EPDM;","","","0000-00-00","","","","4658.00","","","","","","","","","","","","0"
"OCFGO2-S1625.6","OCFG2-S","Flex Grip Open 2 S","","Orbit Couplings","n","n","n","0.00","0.00000000","4725.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip Open 2 S","Size - please check product sizing before ordering","1625.6mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 12:48:01","Sleeve Material:EPDM;","","","0000-00-00","","","","4725.00","","","","","","","","","","","","0"
"OCFGO2-S168.3","OCFG2-S","Flex Grip 2 S","","Orbit Couplings","y","y","n","0.00","0.00000000","649.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 S","Size - please check product sizing before ordering","168.3mm Pipe Outside Diameter sizing","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","649.00","","","","","","","","","","","","0"
"OCFGO2-S177.0","OCFG2-S","Flex Grip 2 S","","Orbit Couplings","y","y","n","0.00","0.00000000","659.00","0.00000000","n","","Pipe Couplings;Muff Couplings > Orbit Couplings","","","","","0.000","0.000000000","0.000","","","0.000","0.0000","0","","Flex Grip 2 S","Size - please check product sizing before ordering","177.0mm","","","","n","","","","","","n","0","0","","","n","n","<ul><li>Size From: 168.3mm</li><li>Body: 316ss/EPDM</li><li>Pressure Range: 0 TO 24 BAR</li></ul>","","","","0000-00-00 00:00:00","n","0","12 days","0000-00-00 00:00:00","0","2018-09-10 00:00:00","Sleeve Material:EPDM;","","","0000-00-00","","","","659.00","","","","","","","","","","","","0"
